datahora;temperatura;radiacao
19/04/2022 21:00;11.5;0
19/04/2022 21:15;11.4;0
19/04/2022 21:30;11.2;0
19/04/2022 21:45;11;0
19/04/2022 22:00;10.7;0
19/04/2022 22:15;10.5;0
19/04/2022 22:30;10.2;0
19/04/2022 22:45;10.1;0
19/04/2022 23:00;10;0
19/04/2022 23:15;9.9;0
19/04/2022 23:30;9.7;0
19/04/2022 23:45;9.5;0
20/04/2022 00:00;9.3;0
20/04/2022 00:15;9.2;0
20/04/2022 00:30;9.2;0
20/04/2022 00:45;9.2;0
20/04/2022 01:00;9.1;0
20/04/2022 01:15;8.9;0
20/04/2022 01:30;8.9;0
20/04/2022 01:45;8.8;0
20/04/2022 02:00;8.8;0
20/04/2022 02:15;8.6;0
20/04/2022 02:30;8.5;0
20/04/2022 02:45;8.4;0
20/04/2022 03:00;8.2;0
20/04/2022 03:15;8;0
20/04/2022 03:30;7.8;0
20/04/2022 03:45;7.5;0
20/04/2022 04:00;7.3;0
20/04/2022 04:15;7.6;0
20/04/2022 04:30;8.1;0
20/04/2022 04:45;8;0
20/04/2022 05:00;7.9;0
20/04/2022 05:15;7.9;0
20/04/2022 05:30;7.8;0
20/04/2022 05:45;7.7;0
20/04/2022 06:00;7.6;0
20/04/2022 06:15;7.6;0
20/04/2022 06:30;7.5;0
20/04/2022 06:45;7.9;1
20/04/2022 07:00;7.7;6
20/04/2022 07:15;7.8;13
20/04/2022 07:30;7.9;17
20/04/2022 07:45;8.3;49
20/04/2022 08:00;8.7;115
20/04/2022 08:15;9;151
20/04/2022 08:30;9.4;187
20/04/2022 08:45;9.8;226
20/04/2022 09:00;10.3;269
20/04/2022 09:15;10.6;303
20/04/2022 09:30;11.2;309
20/04/2022 09:45;11.8;368
20/04/2022 10:00;12;436
20/04/2022 10:15;12.6;476
20/04/2022 10:30;13.1;504
20/04/2022 10:45;13.5;488
20/04/2022 11:00;14.5;571
20/04/2022 11:15;14.7;600
20/04/2022 11:30;14.9;649
20/04/2022 11:45;15.5;667
20/04/2022 12:00;16.1;714
20/04/2022 12:15;16.5;692
20/04/2022 12:30;16.2;295
20/04/2022 12:45;15.8;238
20/04/2022 13:00;16;412
20/04/2022 13:15;15.7;324
20/04/2022 13:30;15.6;453
20/04/2022 13:45;15.5;314
20/04/2022 14:00;15.8;587
20/04/2022 14:15;15.8;486
20/04/2022 14:30;15.8;454
20/04/2022 14:45;15.7;614
20/04/2022 15:00;15.9;631
20/04/2022 15:15;16;646
20/04/2022 15:30;16.2;671
20/04/2022 15:45;16.1;640
20/04/2022 16:00;16.3;667
20/04/2022 16:15;16.5;624
20/04/2022 16:30;16.1;593
20/04/2022 16:45;16.1;593
20/04/2022 17:00;15.7;520
20/04/2022 17:15;15.6;482
20/04/2022 17:30;15.8;444
20/04/2022 17:45;15.4;403
20/04/2022 18:00;15.2;382
20/04/2022 18:15;15;321
20/04/2022 18:30;15;279
20/04/2022 18:45;14.8;235
20/04/2022 19:00;14.7;196
20/04/2022 19:15;14.3;153
20/04/2022 19:30;14;114
20/04/2022 19:45;13.8;77
20/04/2022 20:00;13.3;40
20/04/2022 20:15;12.8;9
20/04/2022 20:30;12.5;2
20/04/2022 20:45;12.2;0
20/04/2022 21:00;12;0
20/04/2022 21:15;11.9;0
20/04/2022 21:30;11.8;0
20/04/2022 21:45;11.5;0
20/04/2022 22:00;11.3;0
20/04/2022 22:15;11.2;0
20/04/2022 22:30;11;0
20/04/2022 22:45;10.7;0
20/04/2022 23:00;10.7;0
20/04/2022 23:15;10.6;0
20/04/2022 23:30;10.6;0
20/04/2022 23:45;10.3;0
21/04/2022 00:00;9.9;0
21/04/2022 00:15;9.8;0
21/04/2022 00:30;9.6;0
21/04/2022 00:45;9.1;0
21/04/2022 01:00;9.1;0
21/04/2022 12:30;8.7;0
21/04/2022 12:45;14.7;525
21/04/2022 13:00;14.8;503
21/04/2022 13:15;15.4;413
21/04/2022 13:30;15.1;392
21/04/2022 13:45;15.3;463
21/04/2022 14:00;15.7;646
21/04/2022 14:15;16.3;659
21/04/2022 14:30;16.6;773
21/04/2022 14:45;16.4;513
21/04/2022 15:00;16.3;433
21/04/2022 15:15;16;441
21/04/2022 15:30;16;386
21/04/2022 15:45;16;506
21/04/2022 16:00;15.9;351
21/04/2022 16:15;14.4;160
21/04/2022 16:30;13.2;191
21/04/2022 16:45;13.4;201
21/04/2022 17:00;13.8;128
21/04/2022 17:15;13.6;118
21/04/2022 17:30;13.7;144
21/04/2022 17:45;13.7;121
21/04/2022 18:00;13.5;118
21/04/2022 18:15;12.9;68
21/04/2022 18:30;12.5;26
21/04/2022 18:45;12.5;30
21/04/2022 19:00;12.2;17
21/04/2022 19:15;12;11
21/04/2022 19:30;12;9
21/04/2022 19:45;11.9;5
21/04/2022 20:00;11.6;2
21/04/2022 20:15;11.4;1
21/04/2022 20:30;11.1;0
21/04/2022 20:45;10.9;0
21/04/2022 21:00;10.8;0
21/04/2022 21:15;10.9;0
21/04/2022 21:30;11;0
21/04/2022 21:45;11;0
21/04/2022 22:00;11.2;0
21/04/2022 22:15;11.4;0
21/04/2022 22:30;11.6;0
21/04/2022 22:45;11.5;0
21/04/2022 23:00;11.6;0
21/04/2022 23:15;11.6;0
21/04/2022 23:30;11.6;0
21/04/2022 23:45;11.4;0
22/04/2022 00:00;11.3;0
22/04/2022 00:15;11.2;0
22/04/2022 00:30;11.2;0
22/04/2022 00:45;11.1;0
22/04/2022 01:00;11;0
22/04/2022 01:15;10.8;0
22/04/2022 01:30;10.8;0
22/04/2022 01:45;10.9;0
22/04/2022 02:00;10.9;0
22/04/2022 02:15;10.6;0
22/04/2022 02:30;9.9;0
22/04/2022 02:45;9.5;0
22/04/2022 03:00;9.7;0
22/04/2022 03:15;10.2;0
22/04/2022 03:30;10;0
22/04/2022 03:45;9.2;0
22/04/2022 04:00;9;0
22/04/2022 04:15;9;0
22/04/2022 04:30;9;0
22/04/2022 04:45;9.2;0
22/04/2022 05:00;9.2;0
22/04/2022 05:15;9.2;0
22/04/2022 05:30;9.1;0
22/04/2022 05:45;9;0
22/04/2022 06:00;8.9;0
22/04/2022 06:15;8.8;0
22/04/2022 06:30;8.9;0
22/04/2022 06:45;9;0
22/04/2022 07:00;9;5
22/04/2022 07:15;9.1;16
22/04/2022 07:30;9.1;27
22/04/2022 07:45;9.1;45
22/04/2022 08:00;9.2;59
22/04/2022 08:15;9.4;69
22/04/2022 08:30;9.4;70
22/04/2022 08:45;9.5;76
22/04/2022 09:00;9.6;132
22/04/2022 09:15;9.9;92
22/04/2022 09:30;10.1;178
22/04/2022 09:45;10.2;125
22/04/2022 10:00;10.3;111
22/04/2022 10:15;10.3;96
22/04/2022 10:30;10.3;40
22/04/2022 10:45;9.9;59
22/04/2022 11:00;9.6;66
22/04/2022 11:15;9.5;352
22/04/2022 11:30;10;451
22/04/2022 11:45;10.7;612
22/04/2022 12:00;11.2;595
22/04/2022 12:15;11.5;370
22/04/2022 12:30;11.7;520
22/04/2022 12:45;12;557
22/04/2022 13:00;12.5;610
22/04/2022 13:15;12.6;618
22/04/2022 13:30;13;551
22/04/2022 13:45;13;401
22/04/2022 14:00;13;290
22/04/2022 14:15;12.9;266
22/04/2022 14:30;12.9;219
22/04/2022 14:45;13.1;191
22/04/2022 15:00;13;91
22/04/2022 15:15;12.7;139
22/04/2022 15:30;12.6;131
22/04/2022 15:45;12.3;167
22/04/2022 16:00;12.3;188
22/04/2022 16:15;12.2;169
22/04/2022 16:30;11.9;113
22/04/2022 16:45;10.9;110
22/04/2022 17:00;10.8;117
22/04/2022 17:15;10.6;98
22/04/2022 17:30;10.7;114
22/04/2022 17:45;10.9;69
22/04/2022 18:00;10.7;67
22/04/2022 18:15;10.7;84
22/04/2022 18:30;10.7;95
22/04/2022 18:45;11;42
22/04/2022 19:00;10.9;21
22/04/2022 19:15;10.8;12
22/04/2022 19:30;10.4;7
22/04/2022 19:45;10.2;5
22/04/2022 20:00;9.5;4
22/04/2022 20:15;9.1;2
22/04/2022 20:30;8.9;0
22/04/2022 20:45;8.9;0
22/04/2022 21:00;8.8;0
22/04/2022 21:15;8.8;0
22/04/2022 21:30;8.8;0
22/04/2022 21:45;8.7;0
22/04/2022 22:00;8.7;0
22/04/2022 22:15;8.6;0
22/04/2022 22:30;8.5;0
22/04/2022 22:45;8.3;0
22/04/2022 23:00;8.3;0
22/04/2022 23:15;8.3;0
22/04/2022 23:30;8.2;0
22/04/2022 23:45;8.3;0
23/04/2022 00:00;8.2;0
23/04/2022 00:15;8.2;0
23/04/2022 00:30;8.2;0
23/04/2022 00:45;8.2;0
23/04/2022 01:00;8;0
23/04/2022 01:15;8;0
23/04/2022 01:30;8;0
23/04/2022 01:45;7.9;0
23/04/2022 02:00;7.8;0
23/04/2022 02:15;7.8;0
23/04/2022 02:30;7.7;0
23/04/2022 02:45;7.8;0
23/04/2022 03:00;7.9;0
23/04/2022 03:15;7.8;0
23/04/2022 03:30;7.8;0
23/04/2022 03:45;7.8;0
23/04/2022 04:00;7.8;0
23/04/2022 04:15;7.8;0
23/04/2022 04:30;7.9;0
23/04/2022 04:45;8;0
23/04/2022 05:00;8;0
23/04/2022 05:15;8.1;0
23/04/2022 05:30;8.1;0
23/04/2022 05:45;8.1;0
23/04/2022 06:00;8.1;0
23/04/2022 06:15;8.2;0
23/04/2022 06:30;8.2;0
23/04/2022 06:45;8.2;1
23/04/2022 07:00;8.1;6
23/04/2022 07:15;8;12
23/04/2022 07:30;7.9;20
23/04/2022 07:45;8;48
23/04/2022 08:00;8.4;149
23/04/2022 08:15;9;188
23/04/2022 08:30;9.8;218
23/04/2022 08:45;10.3;247
23/04/2022 09:00;10.6;290
23/04/2022 09:15;11;363
23/04/2022 09:30;11.6;302
23/04/2022 09:45;11.7;298
23/04/2022 10:00;11.7;278
23/04/2022 10:15;11.9;207
23/04/2022 10:30;11.9;233
23/04/2022 10:45;12.1;250
23/04/2022 11:00;12.4;357
23/04/2022 11:15;13;496
23/04/2022 11:30;13.6;687
23/04/2022 11:45;12.8;252
23/04/2022 12:00;10.4;167
23/04/2022 12:15;11.1;588
23/04/2022 12:30;12.7;423
23/04/2022 12:45;13;346
23/04/2022 13:00;13.6;740
23/04/2022 13:15;13.7;499
23/04/2022 13:30;13.8;502
23/04/2022 13:45;13.8;462
23/04/2022 14:00;13.9;641
23/04/2022 14:15;14.6;697
23/04/2022 14:30;14.6;554
23/04/2022 14:45;14.7;428
23/04/2022 15:00;14.6;481
23/04/2022 15:15;15;562
23/04/2022 15:30;15.4;676
23/04/2022 15:45;15.3;603
23/04/2022 16:00;14.9;419
23/04/2022 16:15;14.8;368
23/04/2022 16:30;15.2;521
23/04/2022 16:45;15.1;470
23/04/2022 17:00;15.1;287
23/04/2022 17:15;14.6;240
23/04/2022 17:30;14.6;164
23/04/2022 17:45;14.1;168
23/04/2022 18:00;14.4;396
23/04/2022 18:15;14.5;310
23/04/2022 18:30;14.5;313
23/04/2022 18:45;14.7;268
23/04/2022 19:00;14.7;205
23/04/2022 19:15;14.6;199
23/04/2022 19:30;14.6;181
23/04/2022 19:45;14.4;118
23/04/2022 20:00;14.5;65
23/04/2022 20:15;14.1;22
23/04/2022 20:30;13.4;3
23/04/2022 20:45;13;0
23/04/2022 21:00;12.6;0
23/04/2022 21:15;12.3;0
23/04/2022 21:30;12.2;0
23/04/2022 21:45;12;0
23/04/2022 22:00;11.9;0
23/04/2022 22:15;11.7;0
23/04/2022 22:30;11.3;0
23/04/2022 22:45;11.4;0
23/04/2022 23:00;11.2;0
23/04/2022 23:15;11.2;0
23/04/2022 23:30;11.1;0
23/04/2022 23:45;11;0
24/04/2022 00:00;10.7;0
24/04/2022 00:15;10.8;0
24/04/2022 00:30;10.9;0
24/04/2022 00:45;10.6;0
24/04/2022 01:00;10.3;0
24/04/2022 01:15;10.4;0
24/04/2022 01:30;10.4;0
24/04/2022 01:45;10.2;0
24/04/2022 02:00;9.9;0
24/04/2022 02:15;9.8;0
24/04/2022 02:30;10.2;0
24/04/2022 02:45;10.3;0
24/04/2022 03:00;10.4;0
24/04/2022 03:15;10.5;0
24/04/2022 03:30;10.6;0
24/04/2022 03:45;10.6;0
24/04/2022 04:00;10.6;0
24/04/2022 04:15;10.6;0
24/04/2022 04:30;10.7;0
24/04/2022 04:45;10.7;0
24/04/2022 05:00;10.7;0
24/04/2022 05:15;10.6;0
24/04/2022 05:30;10.6;0
24/04/2022 05:45;10.6;0
24/04/2022 06:00;10.7;0
24/04/2022 06:15;10.7;0
24/04/2022 06:30;10.8;0
24/04/2022 06:45;10.8;1
24/04/2022 07:00;10.9;4
24/04/2022 07:15;10.9;15
24/04/2022 07:30;11;18
24/04/2022 07:45;11.1;24
24/04/2022 08:00;11.3;39
24/04/2022 08:15;11.4;37
24/04/2022 08:30;11.6;52
24/04/2022 08:45;11.9;59
24/04/2022 09:00;12.1;75
24/04/2022 09:15;12.4;45
24/04/2022 09:30;12.5;55
24/04/2022 09:45;12.6;153
24/04/2022 10:00;13.1;293
24/04/2022 10:15;13.7;228
24/04/2022 10:30;13.9;336
24/04/2022 10:45;14.4;391
24/04/2022 11:00;14.9;458
24/04/2022 11:15;15.3;421
24/04/2022 11:30;15.8;559
24/04/2022 11:45;15.3;392
24/04/2022 12:00;15.7;477
24/04/2022 12:15;15.9;624
24/04/2022 12:30;16.3;726
24/04/2022 12:45;17;737
24/04/2022 13:00;17.3;764
24/04/2022 13:15;17.5;721
24/04/2022 13:30;17.5;703
24/04/2022 13:45;17.6;625
24/04/2022 14:00;17.2;564
24/04/2022 14:15;17.6;802
24/04/2022 14:30;17.7;797
24/04/2022 14:45;17.9;699
24/04/2022 15:00;18;592
24/04/2022 15:15;17.6;650
24/04/2022 15:30;17.8;672
24/04/2022 15:45;17.9;668
24/04/2022 16:00;17.8;618
24/04/2022 16:15;18.2;654
24/04/2022 16:30;18.2;599
24/04/2022 16:45;18.3;569
24/04/2022 17:00;17.8;588
24/04/2022 17:15;17.6;452
24/04/2022 17:30;17.5;426
24/04/2022 17:45;17.6;432
24/04/2022 18:00;17.5;258
24/04/2022 18:15;17.1;287
24/04/2022 18:30;16.6;148
24/04/2022 18:45;16.4;210
24/04/2022 19:00;16.4;153
24/04/2022 19:15;16.6;164
24/04/2022 19:30;16.3;108
24/04/2022 19:45;16.2;38
24/04/2022 20:00;15.6;16
24/04/2022 20:15;15.2;8
24/04/2022 20:30;14.8;2
24/04/2022 20:45;14.4;0
24/04/2022 21:00;14.1;0
24/04/2022 21:15;13.9;0
24/04/2022 21:30;13.8;0
24/04/2022 21:45;13.5;0
24/04/2022 22:00;13.3;0
24/04/2022 22:15;13.3;0
24/04/2022 22:30;12.8;0
24/04/2022 22:45;12.6;0
24/04/2022 23:00;12.4;0
24/04/2022 23:15;12.2;0
24/04/2022 23:30;12.1;0
24/04/2022 23:45;12;0
25/04/2022 00:00;11.8;0
25/04/2022 00:15;11.6;0
25/04/2022 00:30;11.5;0
25/04/2022 00:45;11.4;0
25/04/2022 01:00;11.2;0
25/04/2022 01:15;11.1;0
25/04/2022 01:30;11;0
25/04/2022 01:45;10.9;0
25/04/2022 02:00;10.7;0
25/04/2022 02:15;10.5;0
25/04/2022 02:30;10.5;0
25/04/2022 02:45;10.5;0
25/04/2022 03:00;10.5;0
25/04/2022 03:15;10.3;0
25/04/2022 03:30;10.2;0
25/04/2022 03:45;10;0
25/04/2022 04:00;9.8;0
25/04/2022 04:15;9.7;0
25/04/2022 04:30;9.6;0
25/04/2022 04:45;9.4;0
25/04/2022 05:00;9.3;0
25/04/2022 05:15;9.3;0
25/04/2022 05:30;9.3;0
25/04/2022 05:45;9.2;0
25/04/2022 06:00;9.1;0
25/04/2022 06:15;9;0
25/04/2022 06:30;8.9;0
25/04/2022 06:45;8.8;3
25/04/2022 07:00;9;14
25/04/2022 07:15;9.4;30
25/04/2022 07:30;9.3;31
25/04/2022 07:45;9.5;77
25/04/2022 08:00;10.2;131
25/04/2022 08:15;10.9;170
25/04/2022 08:30;11.3;205
25/04/2022 08:45;11.9;241
25/04/2022 09:00;12.2;230
25/04/2022 09:15;12.7;242
25/04/2022 09:30;13.5;333
25/04/2022 09:45;14.5;354
25/04/2022 10:00;15.4;432
25/04/2022 10:15;16.3;478
25/04/2022 10:30;16.8;516
25/04/2022 10:45;17.5;504
25/04/2022 11:00;18;544
25/04/2022 11:15;18.7;620
25/04/2022 11:30;18.5;622
25/04/2022 11:45;18.7;650
25/04/2022 12:00;18.5;712
25/04/2022 12:15;19.2;732
25/04/2022 12:30;18.9;749
25/04/2022 12:45;18.9;561
25/04/2022 13:00;19;823
25/04/2022 13:15;19.2;633
25/04/2022 13:30;19;630
25/04/2022 13:45;19.4;741
25/04/2022 14:00;19.7;759
25/04/2022 14:15;19.7;732
25/04/2022 14:30;20;729
25/04/2022 14:45;20.5;680
25/04/2022 15:00;20.5;625
25/04/2022 15:15;19.9;636
25/04/2022 15:30;19.8;659
25/04/2022 15:45;20;662
25/04/2022 16:00;20.2;685
25/04/2022 16:15;20;632
25/04/2022 16:30;19.8;597
25/04/2022 16:45;19.6;487
25/04/2022 17:00;19.3;518
25/04/2022 17:15;19.7;495
25/04/2022 17:30;19.7;458
25/04/2022 17:45;19.8;422
25/04/2022 18:00;19.4;317
25/04/2022 18:15;19;225
25/04/2022 18:30;18.8;292
25/04/2022 18:45;18.7;136
25/04/2022 19:00;18.2;164
25/04/2022 19:15;18;101
25/04/2022 19:30;17.5;43
25/04/2022 19:45;17.1;36
25/04/2022 20:00;17;21
25/04/2022 20:15;16.8;11
25/04/2022 20:30;16.5;2
25/04/2022 20:45;16.2;0
25/04/2022 21:00;16.1;0
25/04/2022 21:15;16.1;0
25/04/2022 21:30;15.9;0
25/04/2022 21:45;15.8;0
25/04/2022 22:00;15.5;0
25/04/2022 22:15;15.3;0
25/04/2022 22:30;15;0
25/04/2022 22:45;14.8;0
25/04/2022 23:00;14.7;0
25/04/2022 23:15;14.5;0
25/04/2022 23:30;14.4;0
25/04/2022 23:45;14.3;0
26/04/2022 00:00;14.2;0
26/04/2022 00:15;14.1;0
26/04/2022 00:30;14;0
26/04/2022 00:45;13.7;0
26/04/2022 01:00;13.5;0
26/04/2022 01:15;13.6;0
26/04/2022 01:30;13.5;0
26/04/2022 01:45;13.4;0
26/04/2022 02:00;13.4;0
26/04/2022 02:15;13.2;0
26/04/2022 02:30;12.9;0
26/04/2022 02:45;12.7;0
26/04/2022 03:00;12.5;0
26/04/2022 03:15;12.3;0
26/04/2022 03:30;12.2;0
26/04/2022 03:45;12.3;0
26/04/2022 04:00;12.4;0
26/04/2022 04:15;12.4;0
26/04/2022 04:30;12.3;0
26/04/2022 04:45;12.3;0
26/04/2022 05:00;12.4;0
26/04/2022 05:15;12.4;0
26/04/2022 05:30;12.3;0
26/04/2022 05:45;12.2;0
26/04/2022 06:00;12;0
26/04/2022 06:15;11.7;0
26/04/2022 06:30;11.5;0
26/04/2022 06:45;11.5;1
26/04/2022 07:00;11.3;2
26/04/2022 07:15;11.3;7
26/04/2022 07:30;11.2;15
26/04/2022 07:45;11.2;25
26/04/2022 08:00;11.4;48
26/04/2022 08:15;11.5;82
26/04/2022 08:30;11.8;125
26/04/2022 08:45;12.1;103
26/04/2022 09:00;12.4;115
26/04/2022 09:15;12.8;111
26/04/2022 09:30;13.1;79
26/04/2022 09:45;13.1;129
26/04/2022 10:00;13.2;115
26/04/2022 10:15;13;112
26/04/2022 10:30;13;177
26/04/2022 10:45;13.2;178
26/04/2022 11:00;13.4;268
26/04/2022 11:15;13.8;355
26/04/2022 11:30;14.9;577
26/04/2022 11:45;16.6;734
26/04/2022 12:00;16.9;370
26/04/2022 12:15;16.8;248
26/04/2022 12:30;16.2;218
26/04/2022 12:45;15.8;306
26/04/2022 13:00;16.3;407
26/04/2022 13:15;16.3;230
26/04/2022 13:30;15.7;227
26/04/2022 13:45;15.8;197
26/04/2022 14:00;15.9;194
26/04/2022 14:15;15.6;198
26/04/2022 14:30;15.6;377
26/04/2022 14:45;16.3;436
26/04/2022 15:00;16.4;455
26/04/2022 15:15;16.4;426
26/04/2022 15:30;16.8;549
26/04/2022 15:45;17.6;632
26/04/2022 16:00;17.8;727
26/04/2022 16:15;17.9;616
26/04/2022 16:30;17.7;433
26/04/2022 16:45;17.6;419
26/04/2022 17:00;17.6;428
26/04/2022 17:15;17.8;507
26/04/2022 17:30;18;427
26/04/2022 17:45;18.1;460
26/04/2022 18:00;18.2;406
26/04/2022 18:15;18;288
26/04/2022 18:30;17.5;210
26/04/2022 18:45;17.6;230
26/04/2022 19:00;17.8;234
26/04/2022 19:15;17.2;135
26/04/2022 19:30;16.9;92
26/04/2022 19:45;16.7;82
26/04/2022 20:00;16.2;22
26/04/2022 20:15;15.9;6
26/04/2022 20:30;15.6;3
26/04/2022 20:45;15.4;0
26/04/2022 21:00;15.2;0
26/04/2022 21:15;15.1;0
26/04/2022 21:30;14.9;0
26/04/2022 21:45;14.8;0
26/04/2022 22:00;14.7;0
26/04/2022 22:15;14.6;0
26/04/2022 22:30;14.6;0
26/04/2022 22:45;14.7;0
26/04/2022 23:00;14.6;0
26/04/2022 23:15;14.5;0
26/04/2022 23:30;14.5;0
26/04/2022 23:45;14.5;0
27/04/2022 00:00;14.4;0
27/04/2022 00:15;14.3;0
27/04/2022 00:30;14.2;0
27/04/2022 00:45;14.2;0
27/04/2022 01:00;14.1;0
27/04/2022 01:15;13.9;0
27/04/2022 01:30;13.7;0
27/04/2022 01:45;13.6;0
27/04/2022 02:00;13.7;0
27/04/2022 02:15;13.6;0
27/04/2022 02:30;13.5;0
27/04/2022 02:45;13.4;0
27/04/2022 03:00;13.4;0
27/04/2022 03:15;13.4;0
27/04/2022 03:30;13.3;0
27/04/2022 03:45;13.2;0
27/04/2022 04:00;13.1;0
27/04/2022 04:15;13.1;0
27/04/2022 04:30;13.1;0
27/04/2022 04:45;13.2;0
27/04/2022 05:00;13.2;0
27/04/2022 05:15;13;0
27/04/2022 05:30;13;0
27/04/2022 05:45;13;0
27/04/2022 06:00;13;0
27/04/2022 06:15;13;0
27/04/2022 06:30;13;0
27/04/2022 06:45;12.9;2
27/04/2022 07:00;12.9;5
27/04/2022 07:15;12.9;14
27/04/2022 07:30;12.8;27
27/04/2022 07:45;12.9;28
27/04/2022 08:00;13;91
27/04/2022 08:15;13.3;169
27/04/2022 08:30;14;214
27/04/2022 08:45;14.6;252
27/04/2022 18:45;15.4;538
27/04/2022 19:00;16.3;158
27/04/2022 19:15;16.2;123
27/04/2022 19:30;15.8;60
27/04/2022 19:45;15.7;42
27/04/2022 20:00;15.3;29
27/04/2022 20:15;15.1;11
27/04/2022 20:30;14.9;3
27/04/2022 20:45;14.6;0
27/04/2022 21:00;14.7;0
27/04/2022 21:15;14.6;0
27/04/2022 21:30;14.5;0
27/04/2022 21:45;14.2;0
27/04/2022 22:00;14;0
27/04/2022 22:15;13.8;0
27/04/2022 22:30;13.6;0
27/04/2022 22:45;13.4;0
27/04/2022 23:00;13.4;0
27/04/2022 23:15;13.2;0
27/04/2022 23:30;13.1;0
27/04/2022 23:45;13;0
28/04/2022 00:00;13;0
28/04/2022 00:15;13;0
28/04/2022 00:30;12.9;0
28/04/2022 00:45;12.7;0
28/04/2022 01:00;12.4;0
28/04/2022 01:15;12.1;0
28/04/2022 01:30;12.2;0
28/04/2022 01:45;12.3;0
28/04/2022 02:00;12.1;0
28/04/2022 02:15;11.8;0
28/04/2022 02:30;11.4;0
28/04/2022 02:45;11.3;0
28/04/2022 03:00;11.2;0
28/04/2022 03:15;11.2;0
28/04/2022 03:30;11.1;0
28/04/2022 03:45;10.9;0
28/04/2022 04:00;11;0
28/04/2022 04:15;10.8;0
28/04/2022 04:30;10.6;0
28/04/2022 04:45;10.6;0
28/04/2022 05:00;10.4;0
28/04/2022 05:15;10.6;0
28/04/2022 05:30;10.6;0
28/04/2022 05:45;10.6;0
28/04/2022 06:00;10.7;0
28/04/2022 06:15;10.2;0
28/04/2022 06:30;10;0
28/04/2022 06:45;10;2
28/04/2022 07:00;9.9;8
28/04/2022 07:15;9.9;19
28/04/2022 07:30;9.9;30
28/04/2022 07:45;10.1;37
28/04/2022 08:00;10.3;55
28/04/2022 08:15;10.5;94
28/04/2022 08:30;10.7;84
28/04/2022 08:45;10.9;138
28/04/2022 09:00;11.1;178
28/04/2022 09:15;11.6;156
28/04/2022 09:30;12.4;219
28/04/2022 09:45;13.7;391
28/04/2022 10:00;14.4;375
28/04/2022 10:15;14.9;446
28/04/2022 10:30;15.9;508
28/04/2022 10:45;16.4;510
28/04/2022 11:00;17.2;536
28/04/2022 11:15;17.2;622
28/04/2022 11:30;18.4;652
28/04/2022 11:45;18.9;686
28/04/2022 12:00;19.3;711
28/04/2022 12:15;19.8;736
28/04/2022 17:00;20.9;717
28/04/2022 17:15;21.8;494
28/04/2022 17:30;21.4;454
28/04/2022 17:45;21.1;428
28/04/2022 18:00;21;375
28/04/2022 18:15;20.3;331
28/04/2022 18:30;20.2;289
28/04/2022 18:45;20;251
28/04/2022 19:00;19.9;212
28/04/2022 19:15;19.7;167
28/04/2022 19:30;19.6;128
28/04/2022 19:45;19.2;93
28/04/2022 20:00;19.1;61
28/04/2022 20:15;18.8;28
28/04/2022 20:30;18.1;5
28/04/2022 20:45;17.8;0
28/04/2022 21:00;17.4;0
28/04/2022 21:15;17.1;0
28/04/2022 21:30;16.9;0
28/04/2022 21:45;16.6;0
28/04/2022 22:00;16.4;0
28/04/2022 22:15;16.2;0
28/04/2022 22:30;16.1;0
28/04/2022 22:45;15.9;0
28/04/2022 23:00;16.2;0
28/04/2022 23:15;15.9;0
28/04/2022 23:30;15.8;0
28/04/2022 23:45;15.7;0
29/04/2022 00:00;15.6;0
29/04/2022 00:15;15.4;0
29/04/2022 00:30;15.4;0
29/04/2022 00:45;15.3;0
29/04/2022 01:00;15.3;0
29/04/2022 01:15;15.2;0
29/04/2022 01:30;15;0
29/04/2022 01:45;14.9;0
29/04/2022 02:00;14.9;0
29/04/2022 02:15;14.7;0
29/04/2022 02:30;14.6;0
29/04/2022 02:45;14.6;0
29/04/2022 03:00;14.8;0
29/04/2022 03:15;14.6;0
29/04/2022 03:30;14;0
29/04/2022 03:45;13.8;0
29/04/2022 04:00;13.9;0
29/04/2022 04:15;14.4;0
29/04/2022 04:30;14.3;0
29/04/2022 04:45;14.4;0
29/04/2022 05:00;14.9;0
29/04/2022 05:15;14.8;0
29/04/2022 05:30;14.7;0
29/04/2022 05:45;14.9;0
29/04/2022 06:00;14.9;0
29/04/2022 06:15;14.7;0
29/04/2022 06:30;14.6;0
29/04/2022 06:45;14.7;5
29/04/2022 07:00;14.9;15
29/04/2022 07:15;15;34
29/04/2022 07:30;14.9;49
29/04/2022 07:45;15.3;81
29/04/2022 08:00;15.7;112
29/04/2022 08:15;16.4;151
29/04/2022 08:30;16.9;186
29/04/2022 08:45;17.4;230
29/04/2022 09:00;18.1;272
29/04/2022 09:15;18.4;313
29/04/2022 09:30;19.1;344
29/04/2022 09:45;19.7;353
29/04/2022 10:00;20.3;411
29/04/2022 10:15;20.8;466
29/04/2022 10:30;21.6;499
29/04/2022 10:45;22.1;515
29/04/2022 11:00;22.6;520
29/04/2022 11:15;22.9;594
29/04/2022 11:30;23.5;626
29/04/2022 11:45;23.8;650
29/04/2022 12:00;24.5;671
29/04/2022 12:15;24.6;695
29/04/2022 12:30;25.1;714
29/04/2022 12:45;25.7;726
29/04/2022 13:00;25.6;737
29/04/2022 13:15;24.8;724
29/04/2022 13:30;24.8;670
29/04/2022 13:45;24.4;733
29/04/2022 14:00;24.2;748
29/04/2022 14:15;24.1;737
29/04/2022 14:30;23.7;700
